"","Id","EventId","EventMonth","Paid","PayInd","OpenInd"
"16008",9526,3,57,1904,1,0
"16009",9527,1,61,7902,1,0
"16010",9528,1,35,8099,1,1
"16011",9528,2,48,6727,1,1
"16012",9528,3,75,8896,1,0
"16013",9529,1,25,172,1,0
"16014",9530,1,40,9048,1,1
"16015",9530,2,59,8692,1,0
"16016",9531,1,50,1757,1,0
"16017",9532,1,35,10004,1,0
"16018",9533,1,29,1000,1,0
"16019",9534,1,33,1466,1,1
"16020",9534,2,47,1777,1,0
"16021",9535,1,32,2000,1,0
"16022",9536,1,32,640,1,0
"16023",9537,1,36,1082,1,0
"16024",9538,1,26,1192,1,1
"16025",9538,2,27,1445,1,1
"16026",9538,3,28,11886,1,1
"16027",9538,4,29,1130,1,0
"16028",9539,1,27,1062,1,0
"16029",9540,1,33,2316,1,0
"16030",9541,1,27,1156,1,1
"16031",9541,2,29,1534,1,0
"16032",9542,1,50,21474,1,1
"16033",9542,2,60,22631,1,0
"16034",9543,1,45,3569,1,0
"16035",9544,1,26,144,1,0
"16036",9546,1,29,511,1,1
"16037",9546,2,34,492,1,0
"16038",9547,1,25,6363,1,1
"16039",9547,2,26,5203,1,0
"16040",9548,1,31,3244,1,1
"16041",9548,2,37,2872,1,1
"16042",9548,3,43,3492,1,0
"16043",9549,1,45,5233,1,1
"16044",9549,2,63,5434,1,0
"16045",9550,1,41,5810,1,0
"16046",9551,1,26,365,1,1
"16047",9551,2,28,347,1,0
"16048",9552,1,26,273,1,0
"16049",9554,1,29,2000,1,0
"16050",9555,1,50,8249,1,0
"16051",9556,1,30,2000,1,1
"16052",9556,2,36,2200,1,1
"16053",9556,3,46,2276,1,0
"16054",9557,1,32,33350,1,1
"16055",9557,2,42,30000,1,0
"16056",9557,3,45,0,0,1
"16057",9557,4,56,0,0,0
"16058",9558,1,30,10125,1,1
"16059",9558,2,40,8975,1,0
"16060",9559,1,33,1509,1,1
"16061",9559,2,46,1556,1,1
"16062",9559,3,53,1664,1,0
"16063",9560,1,30,9199,1,0
"16064",9561,1,37,2387,1,1
"16065",9561,2,64,2123,1,0
"16066",9562,1,31,1116,1,1
"16067",9562,2,39,1233,1,0
"16068",9563,1,28,1412,1,0
"16069",9564,1,29,3299,1,1
"16070",9564,2,35,3956,1,0
"16071",9565,1,65,9678,1,0
"16072",9566,1,40,6667,1,1
"16073",9566,2,52,7817,1,1
"16074",9566,3,57,7420,1,0
"16075",9567,1,42,2768,1,0
"16076",9568,1,31,603,1,0
"16077",9569,1,27,1000,1,0
"16078",9571,1,33,15867,1,1
"16079",9571,2,39,12990,1,0
"16080",9571,3,49,0,0,1
"16081",9571,4,54,5237,1,0
"16082",9572,1,25,2935,1,1
"16083",9572,2,29,2239,1,1
"16084",9572,3,32,2598,1,0
"16085",9573,1,33,5368,1,1
"16086",9573,2,39,5000,1,0
"16087",9574,1,30,4877,1,0
"16088",9575,1,34,12661,1,1
"16089",9575,2,42,12427,1,0
"16090",9576,1,41,3000,1,0
"16091",9577,1,25,4250,1,1
"16092",9577,2,26,8878,1,0
"16093",9578,1,43,7573,1,0
"16094",9579,1,35,744,1,1
"16095",9579,2,46,741,1,0
"16096",9580,1,26,1000,1,1
"16097",9580,2,29,1000,1,1
"16098",9580,3,33,1000,1,1
"16099",9580,4,38,24433,1,1
"16100",9580,5,39,-9069,0,1
"16101",9580,6,41,3252,1,1
"16102",9580,7,43,0,0,0
"16103",9581,1,31,16052,1,1
"16104",9581,2,41,15850,1,0
"16105",9582,1,47,2230,1,1
"16106",9582,2,56,2274,1,0
"16107",9583,1,27,2689,1,0
"16108",9585,1,39,1977,1,0
"16109",9586,1,29,2000,1,0
"16110",9587,1,37,3578,1,0
"16111",9589,1,32,2000,1,0
"16112",9590,1,28,1535,1,1
"16113",9590,2,32,1689,1,0
"16114",9591,1,29,1015,1,0
"16115",9592,1,42,5033,1,0
"16116",9593,1,44,6107,1,0
"16117",9594,1,27,8045,1,1
"16118",9594,2,30,8125,1,0
"16119",9595,1,27,5706,1,1
"16120",9595,2,29,7014,1,0
"16121",9596,1,31,2688,1,0
"16122",9597,1,36,5586,1,0
"16123",9598,1,47,6978,1,0
"16124",9599,1,43,3044,1,0
"16125",9600,1,37,3234,1,1
"16126",9600,2,43,3116,1,0
"16127",9601,1,34,2000,1,1
"16128",9601,2,43,3000,1,1
"16129",9601,3,52,2660,1,0
"16130",9602,1,50,1549,1,0
"16131",9603,1,29,19046,1,1
"16132",9603,2,31,18539,1,0
"16133",9604,1,42,2887,1,1
"16134",9604,2,51,3000,1,1
"16135",9604,3,66,3000,1,0
"16136",9605,1,28,408,1,0
"16137",9606,1,54,4611,1,0
"16138",9607,1,36,3550,1,0
"16139",9609,1,29,1054,1,1
"16140",9609,2,37,1017,1,0
"16141",9610,1,33,6757,1,0
"16142",9611,1,27,1663,1,1
"16143",9611,2,29,1733,1,1
"16144",9611,3,31,1511,1,0
"16145",9612,1,28,574,1,0
"16146",9613,1,27,856,1,0
"16147",9614,1,28,2000,1,1
"16148",9614,2,34,1799,1,1
"16149",9614,3,43,2090,1,1
"16150",9614,4,44,-4449,0,0
"16151",9615,1,28,8940,1,1
"16152",9615,2,35,8402,1,0
"16153",9616,1,25,1685,1,1
"16154",9616,2,26,3649,1,1
"16155",9616,3,27,-2467,0,1
"16156",9616,4,32,0,0,0
"16157",9617,1,26,25973,1,1
"16158",9617,2,28,25000,1,0
"16159",9618,1,29,3171,1,1
"16160",9618,2,36,3998,1,0
"16161",9619,1,27,42905,1,1
"16162",9619,2,28,38408,1,0
"16163",9620,1,37,9407,1,0
"16164",9621,1,25,57,1,0
"16165",9622,1,28,2701,1,1
"16166",9622,2,34,3000,1,1
"16167",9622,3,39,-5880,0,1
"16168",9622,4,44,3000,1,0
"16169",9624,1,32,8025,1,0
"16170",9625,1,25,1373,1,1
"16171",9625,2,29,1247,1,1
"16172",9625,3,34,1499,1,0
"16173",9626,1,26,275,1,0
"16174",9627,1,37,4056,1,0
"16175",9628,1,30,2077,1,1
"16176",9628,2,34,2069,1,1
"16177",9628,3,41,2191,1,0
"16178",9629,1,34,1307,1,0
"16179",9630,1,33,1598,1,0
"16180",9631,1,27,124,1,0
"16181",9632,1,30,2764,1,1
"16182",9632,2,39,3000,1,0
"16183",9633,1,27,1524,1,1
"16184",9633,2,40,1636,1,0
"16185",9634,1,27,2356,1,1
"16186",9634,2,35,2084,1,0
"16187",9635,1,33,1439,1,1
"16188",9635,2,50,1349,1,1
"16189",9635,3,53,1287,1,1
"16190",9635,4,66,46657,1,1
"16191",9635,5,69,5645,1,0
"16192",9636,1,26,59,1,0
"16193",9637,1,25,305,1,0
"16194",9638,1,31,987,1,0
"16195",9639,1,49,10206,1,0
"16196",9640,1,26,3211,1,1
"16197",9640,2,34,3000,1,1
"16198",9640,3,39,3422,1,0
"16199",9641,1,44,8572,1,1
"16200",9641,2,73,11127,1,0
"16201",9642,1,26,227,1,0
"16202",9643,1,43,2472,1,0
"16203",9644,1,27,292,1,0
"16204",9645,1,42,7612,1,1
"16205",9645,2,49,6700,1,0
"16206",9646,1,30,681,1,1
"16207",9646,2,35,650,1,0
"16208",9647,1,25,1476,1,1
"16209",9647,2,26,2817,1,0
"16210",9648,1,27,6781,1,1
"16211",9648,2,30,7968,1,0
"16212",9649,1,49,8631,1,1
"16213",9649,2,63,11079,1,0
"16214",9650,1,33,37820,1,1
"16215",9650,2,45,32994,1,0
"16216",9651,1,30,1370,1,1
"16217",9651,2,40,1484,1,1
"16218",9651,3,45,1516,1,1
"16219",9651,4,50,26189,1,1
"16220",9651,5,51,3622,1,1
"16221",9651,6,52,0,0,0
"16222",9652,1,28,9198,1,0
"16223",9653,1,63,10000,1,0
"16224",9654,1,30,1062,1,0
"16225",9655,1,35,3000,1,0
"16226",9656,1,66,6597,1,0
"16227",9657,1,28,3325,1,1
"16228",9657,2,29,3516,1,0
"16229",9658,1,45,12258,1,1
"16230",9658,2,61,14873,1,0
"16231",9659,1,28,2129,1,1
"16232",9659,2,34,2430,1,0
"16233",9660,1,28,483,1,0
"16234",9661,1,32,1122,1,1
"16235",9661,2,33,1106,1,1
"16236",9661,3,41,1241,1,0
"16237",9662,1,35,15797,1,1
"16238",9662,2,41,14154,1,1
"16239",9662,3,50,-25592,0,1
"16240",9662,4,54,14113,1,1
"16241",9662,5,58,0,0,0
"16242",9663,1,33,17521,1,1
"16243",9663,2,43,17101,1,0
"16244",9664,1,34,26149,1,1
"16245",9664,2,44,21511,1,0
"16246",9665,1,28,1000,1,0
"16247",9666,1,29,5987,1,1
"16248",9666,2,34,5260,1,0
"16249",9667,1,30,2000,1,0
"16250",9668,1,25,3155,1,1
"16251",9668,2,26,2869,1,0
"16252",9669,1,27,577,1,0
"16253",9670,1,32,18714,1,1
"16254",9670,2,35,17842,1,0
"16255",9671,1,28,7002,1,1
"16256",9671,2,34,5945,1,1
"16257",9671,3,39,5943,1,1
"16258",9671,4,44,0,0,0
"16259",9672,1,28,1522,1,1
"16260",9672,2,32,1499,1,1
"16261",9672,3,36,1288,1,0
"16262",9673,1,27,365,1,0
"16263",9674,1,38,5092,1,1
"16264",9674,2,47,5763,1,1
"16265",9674,3,53,5458,1,0
"16266",9675,1,32,3067,1,0
"16267",9676,1,33,5605,1,1
"16268",9676,2,43,5924,1,0
"16269",9679,1,29,2138,1,1
"16270",9679,2,31,2045,1,0
"16271",9680,1,32,7277,1,1
"16272",9680,2,38,5643,1,0
"16273",9681,1,33,3077,1,0
"16274",9682,1,33,9845,1,1
"16275",9682,2,42,8692,1,0
"16276",9683,1,40,7619,1,0
"16277",9684,1,40,2567,1,0
"16278",9685,1,36,628,1,1
"16279",9685,2,43,746,1,1
"16280",9685,3,52,655,1,1
"16281",9685,4,60,819,1,1
"16282",9685,5,65,17414,1,1
"16283",9685,6,68,1615,1,1
"16284",9685,7,72,0,0,0
"16285",9686,1,25,9068,1,1
"16286",9686,2,26,7188,1,0
"16287",9687,1,29,4001,1,1
"16288",9687,2,34,4003,1,0
"16289",9688,1,26,1403,1,1
"16290",9688,2,29,1453,1,1
"16291",9688,3,30,1316,1,1
"16292",9688,4,32,1542,1,1
"16293",9688,5,33,73535,1,0
"16294",9689,1,46,8216,1,0
"16295",9690,1,30,2270,1,1
"16296",9690,2,39,2479,1,1
"16297",9690,3,45,3000,1,1
"16298",9690,4,50,0,0,0
"16299",9691,1,32,510,1,0
"16300",9692,1,28,3302,1,1
"16301",9692,2,33,2517,1,0
"16302",9693,1,38,3000,1,0
"16303",9694,1,28,562,1,0
"16304",9695,1,34,2453,1,0
"16305",9696,1,27,2569,1,0
"16306",9697,1,25,3000,1,0
"16307",9698,1,44,2480,1,0
"16308",9699,1,40,9249,1,0
"16309",9700,1,27,55,1,0
"16310",9701,1,32,2394,1,0
"16311",9702,1,28,1208,1,0
"16312",9703,1,41,7435,1,0
"16313",9704,1,44,6316,1,0
"16314",9705,1,47,10000,1,0
"16315",9706,1,46,15417,1,1
"16316",9706,2,68,17121,1,1
"16317",9706,3,76,12101,1,0
"16318",9707,1,29,6014,1,1
"16319",9707,2,33,5206,1,0
"16320",9708,1,25,419,1,0
"16321",9709,1,62,7623,1,0
"16322",9710,1,38,5024,1,0
"16323",9711,1,43,3027,1,1
"16324",9711,2,52,2788,1,0
"16325",9712,1,34,5409,1,1
"16326",9712,2,44,5540,1,0
"16327",9713,1,27,1000,1,0
"16328",9714,1,43,3109,1,0
"16329",9715,1,53,2036,1,0
"16330",9716,1,25,46,1,0
"16331",9717,1,26,1480,1,0
"16332",9718,1,36,1489,1,0
"16333",9719,1,32,3000,1,0
"16334",9720,1,26,15267,1,1
"16335",9720,2,28,15000,1,0
"16336",9720,3,31,0,0,1
"16337",9720,4,33,5220,1,0
"16338",9721,1,34,1167,1,0
"16339",9722,1,29,6232,1,0
"16340",9723,1,28,1183,1,1
"16341",9723,2,31,1068,1,1
"16342",9723,3,37,1080,1,0
"16343",9724,1,32,2219,1,1
"16344",9724,2,38,2005,1,1
"16345",9724,3,45,2188,1,0
"16346",9725,1,26,290,1,0
"16347",9726,1,28,417,1,0
"16348",9727,1,54,3882,1,0
"16349",9728,1,27,1219,1,1
"16350",9728,2,31,1088,1,1
"16351",9728,3,33,1166,1,0
"16352",9729,1,34,4297,1,0
"16353",9730,1,52,4771,1,0
"16354",9731,1,55,6360,1,0
"16355",9732,1,28,1079,1,0
"16356",9733,1,44,4740,1,0
"16357",9734,1,25,1000,1,1
"16358",9734,2,26,2314,1,0
"16359",9735,1,36,2130,1,1
"16360",9735,2,44,2186,1,0
"16361",9736,1,41,6433,1,1
"16362",9736,2,62,8212,1,0
"16363",9737,1,47,2000,1,0
"16364",9738,1,44,7699,1,1
"16365",9738,2,63,7979,1,0
"16366",9739,1,46,26351,1,1
"16367",9739,2,60,22992,1,0
"16368",9740,1,27,1243,1,1
"16369",9740,2,30,1215,1,1
"16370",9740,3,32,1090,1,1
"16371",9740,4,36,1218,1,1
"16372",9740,5,38,58108,1,1
"16373",9740,6,39,6900,1,0
"16374",9741,1,46,9581,1,1
"16375",9741,2,66,10254,1,0
"16376",9742,1,51,25000,1,1
"16377",9742,2,60,23373,1,0
"16378",9744,1,42,7641,1,0
"16379",9745,1,31,1602,1,1
"16380",9745,2,38,1437,1,0
"16381",9746,1,32,3148,1,0
"16382",9747,1,50,2696,1,0
"16383",9748,1,37,776,1,0
"16384",9749,1,37,5335,1,1
"16385",9749,2,46,6269,1,1
"16386",9749,3,51,5355,1,0
"16387",9750,1,31,3000,1,0
"16388",9751,1,34,2000,1,0
"16389",9752,1,26,539,1,1
"16390",9752,2,27,476,1,0
"16391",9753,1,28,210,1,0
"16392",9754,1,30,2106,1,0
"16393",9756,1,34,2740,1,0
"16394",9757,1,25,171,1,0
"16395",9758,1,29,3895,1,1
"16396",9758,2,44,4379,1,0
"16397",9759,1,25,52,1,0
"16398",9760,1,36,1657,1,0
"16399",9761,1,26,160,1,1
"16400",9761,2,27,138,1,0
"16401",9762,1,42,6146,1,0
"16402",9763,1,39,1325,1,0
"16403",9764,1,35,784,1,0
"16404",9765,1,28,1286,1,0
"16405",9766,1,50,37004,1,1
"16406",9766,2,72,34418,1,0
"16407",9767,1,45,9614,1,0
"16408",9768,1,50,7592,1,0
"16409",9769,1,29,457,1,0
"16410",9770,1,25,1618,1,1
"16411",9770,2,26,1725,1,1
"16412",9770,3,27,1665,1,0
"16413",9771,1,33,5000,1,1
"16414",9771,2,38,4852,1,0
"16415",9772,1,29,2686,1,0
"16416",9773,1,28,2302,1,0
"16417",9774,1,49,3544,1,0
"16418",9775,1,33,4410,1,0
"16419",9776,1,31,4688,1,1
"16420",9776,2,51,4530,1,0
"16421",9777,1,35,2000,1,0
"16422",9778,1,34,512,1,0
"16423",9779,1,28,2600,1,0
"16424",9782,1,26,1742,1,0
"16425",9783,1,26,1674,1,0
"16426",9784,1,30,3089,1,1
"16427",9784,2,33,2436,1,1
"16428",9784,3,39,3116,1,1
"16429",9784,4,41,0,0,0
"16430",9785,1,27,433,1,0
"16431",9786,1,25,103,1,0
"16432",9787,1,67,5301,1,0
"16433",9788,1,37,13601,1,1
"16434",9788,2,53,12480,1,0
"16435",9789,1,51,7445,1,1
"16436",9789,2,87,7083,1,0
"16437",9790,1,32,12814,1,1
"16438",9790,2,35,12985,1,0
"16439",9791,1,29,1161,1,1
"16440",9791,2,33,1017,1,1
"16441",9791,3,38,1178,1,1
"16442",9791,4,41,1000,1,1
"16443",9791,5,46,1000,1,1
"16444",9791,6,52,51699,1,1
"16445",9791,7,54,6169,1,1
"16446",9791,8,59,0,0,0
"16447",9791,9,62,0,0,1
"16448",9791,10,64,7435,1,0
"16449",9792,1,39,2819,1,0
"16450",9794,1,34,5418,1,1
"16451",9794,2,52,6163,1,0
"16452",9795,1,44,3043,1,0
"16453",9796,1,33,624,1,0
"16454",9797,1,27,161,1,0
"16455",9798,1,44,25827,1,1
"16456",9798,2,61,32692,1,0
"16457",9799,1,36,762,1,0
"16458",9800,1,31,3570,1,1
"16459",9800,2,40,3186,1,0
"16460",9801,1,30,10000,1,1
"16461",9801,2,38,9630,1,0
"16462",9802,1,30,5695,1,0
"16463",9803,1,34,871,1,0
"16464",9804,1,25,211,1,0
"16465",9805,1,38,9512,1,0
"16466",9806,1,28,550,1,0
"16467",9807,1,35,3000,1,1
"16468",9807,2,42,2250,1,0
"16469",9810,1,32,5705,1,1
"16470",9810,2,36,5332,1,0
"16471",9811,1,28,1052,1,1
"16472",9811,2,33,1068,1,1
"16473",9811,3,42,1106,1,1
"16474",9811,4,50,10810,1,1
"16475",9811,5,53,2000,1,0
"16476",9812,1,42,3535,1,1
"16477",9812,2,53,3266,1,0
"16478",9813,1,29,2731,1,1
"16479",9813,2,30,3000,1,0
"16480",9815,1,34,3161,1,0
"16481",9816,1,29,2000,1,1
"16482",9816,2,37,1895,1,1
"16483",9816,3,47,2025,1,0
"16484",9817,1,30,2609,1,1
"16485",9817,2,38,2096,1,1
"16486",9817,3,41,2389,1,1
"16487",9817,4,44,0,0,0
"16488",9818,1,36,1138,1,1
"16489",9818,2,46,1140,1,0
"16490",9819,1,32,764,1,1
"16491",9819,2,38,1000,1,0
"16492",9820,1,27,285,1,1
"16493",9820,2,29,271,1,0
"16494",9821,1,46,2667,1,0
"16495",9822,1,28,1028,1,0
"16496",9823,1,27,28338,1,1
"16497",9823,2,31,26998,1,1
"16498",9823,3,34,26733,1,0
"16499",9824,1,29,1203,1,0
"16500",9825,1,34,4787,1,1
"16501",9825,2,42,4579,1,0
"16502",9826,1,31,8576,1,1
"16503",9826,2,36,6543,1,0
"16504",9827,1,33,1204,1,0
"16505",9828,1,31,5823,1,1
"16506",9828,2,40,4792,1,1
"16507",9828,3,47,6106,1,0
"16508",9829,1,25,199,1,0
"16509",9830,1,38,3000,1,0
"16510",9831,1,73,9037,1,0
"16511",9832,1,26,1000,1,0
"16512",9833,1,26,2022,1,1
"16513",9833,2,27,2000,1,1
"16514",9833,3,28,2284,1,0
"16515",9834,1,26,1364,1,1
"16516",9834,2,27,1700,1,0
"16517",9835,1,56,6642,1,0
"16518",9836,1,31,2000,1,1
"16519",9836,2,36,1747,1,0
"16520",9837,1,36,2000,1,1
"16521",9837,2,49,2083,1,0
"16522",9838,1,26,2940,1,1
"16523",9838,2,27,1481,1,0
"16524",9839,1,30,718,1,0
"16525",9840,1,33,1486,1,0
"16526",9841,1,35,1873,1,0
"16527",9842,1,34,3021,1,1
"16528",9842,2,44,3321,1,1
"16529",9842,3,64,59906,1,1
"16530",9842,4,67,9200,1,0
"16531",9843,1,32,5521,1,0
"16532",9844,1,32,1727,1,1
"16533",9844,2,39,1803,1,1
"16534",9844,3,46,1553,1,0
"16535",9845,1,32,1060,1,1
"16536",9845,2,51,852,1,0
"16537",9846,1,35,4692,1,0
"16538",9847,1,58,4747,1,0
"16539",9848,1,33,2704,1,1
"16540",9848,2,41,2204,1,1
"16541",9848,3,48,2165,1,0
"16542",9849,1,31,2083,1,1
"16543",9849,2,36,1940,1,1
"16544",9849,3,41,1911,1,0
"16545",9850,1,26,2271,1,0
"16546",9851,1,27,1570,1,1
"16547",9851,2,30,1542,1,1
"16548",9851,3,32,1261,1,0
"16549",9852,1,44,10102,1,0
"16550",9853,1,47,28602,1,1
"16551",9853,2,58,25388,1,1
"16552",9853,3,80,20454,1,1
"16553",9853,4,85,0,0,0
"16554",9853,5,87,0,0,1
"16555",9853,6,98,0,0,0
"16556",9854,1,35,9185,1,1
"16557",9854,2,44,8926,1,1
"16558",9854,3,60,8806,1,0
"16559",9855,1,28,23,1,0
"16560",9857,1,42,2568,1,0
"16561",9858,1,27,4448,1,1
"16562",9858,2,29,1834,1,1
"16563",9858,3,30,0,0,0
"16564",9859,1,38,15442,1,1
"16565",9859,2,44,14272,1,1
"16566",9859,3,48,16704,1,1
"16567",9859,4,51,0,0,0
"16568",9860,1,33,3974,1,1
"16569",9860,2,39,4566,1,0
"16570",9861,1,37,1732,1,0
"16571",9862,1,36,656,1,0
"16572",9863,1,40,5479,1,0
"16573",9864,1,30,1137,1,1
"16574",9864,2,33,1225,1,0
"16575",9866,1,29,721,1,0
"16576",9867,1,28,643,1,1
"16577",9867,2,32,502,1,1
"16578",9867,3,36,533,1,1
"16579",9867,4,40,584,1,1
"16580",9867,5,44,1263,1,1
"16581",9867,6,47,26558,1,1
"16582",9867,7,48,2394,1,0
"16583",9868,1,40,2176,1,1
"16584",9868,2,55,2393,1,1
"16585",9868,3,67,31799,1,1
"16586",9868,4,70,3000,1,0
"16587",9869,1,33,29012,1,1
"16588",9869,2,43,30000,1,0
"16589",9870,1,32,20656,1,1
"16590",9870,2,37,22981,1,0
"16591",9871,1,36,6050,1,1
"16592",9871,2,46,6654,1,0
"16593",9872,1,38,6740,1,0
"16594",9873,1,46,1729,1,0
"16595",9874,1,49,3000,1,0
"16596",9875,1,37,26000,1,1
"16597",9875,2,46,25017,1,0
"16598",9877,1,26,906,1,0
"16599",9878,1,31,1307,1,1
"16600",9878,2,35,1344,1,0
"16601",9879,1,41,3000,1,0
"16602",9880,1,30,4567,1,1
"16603",9880,2,34,4899,1,0
"16604",9881,1,28,5416,1,1
"16605",9881,2,31,6026,1,0
"16606",9882,1,29,6088,1,1
"16607",9882,2,39,6063,1,0
"16608",9883,1,28,2950,1,0
"16609",9884,1,36,7518,1,0
"16610",9885,1,28,4798,1,0
"16611",9886,1,27,2000,1,1
"16612",9886,2,29,2016,1,1
"16613",9886,3,31,1851,1,1
"16614",9886,4,33,-4634,0,0
"16615",9887,1,32,5936,1,1
"16616",9887,2,43,7602,1,1
"16617",9887,3,50,5826,1,0
"16618",9888,1,30,2187,1,0
"16619",9889,1,33,4201,1,0
"16620",9890,1,34,5000,1,0
"16621",9891,1,40,2092,1,0
"16622",9892,1,41,1317,1,0
"16623",9893,1,36,8967,1,0
"16624",9894,1,46,9020,1,0
"16625",9895,1,32,45074,1,1
"16626",9895,2,56,38479,1,0
"16627",9896,1,26,303,1,0
"16628",9897,1,30,753,1,1
"16629",9897,2,33,725,1,0
"16630",9898,1,41,2051,1,1
"16631",9898,2,54,2194,1,0
"16632",9899,1,58,4033,1,0
"16633",9900,1,37,4714,1,1
"16634",9900,2,47,4484,1,0
"16635",9901,1,46,3283,1,0
"16636",9902,1,45,5646,1,1
"16637",9902,2,70,4900,1,1
"16638",9902,3,83,5000,1,0
"16639",9903,1,29,3309,1,1
"16640",9903,2,33,3033,1,0
"16641",9905,1,26,1163,1,0
"16642",9906,1,31,4139,1,1
"16643",9906,2,41,3610,1,1
"16644",9906,3,46,3409,1,0
"16645",9907,1,41,2218,1,0
"16646",9908,1,34,933,1,0
"16647",9909,1,27,1486,1,1
"16648",9909,2,28,1499,1,0
"16649",9910,1,34,3084,1,1
"16650",9910,2,41,2445,1,0
"16651",9911,1,31,10049,1,0
"16652",9912,1,26,175,1,0
"16653",9913,1,28,10790,1,1
"16654",9913,2,32,8759,1,0
"16655",9914,1,38,3850,1,1
"16656",9914,2,49,3376,1,1
"16657",9914,3,63,126614,1,1
"16658",9914,4,65,25167,1,0
"16659",9915,1,30,533,1,0
"16660",9916,1,29,5000,1,0
"16661",9917,1,28,1094,1,0
"16662",9918,1,37,1212,1,0
"16663",9919,1,33,3701,1,1
"16664",9919,2,42,3723,1,0
"16665",9920,1,30,1887,1,0
"16666",9921,1,26,2347,1,0
"16667",9922,1,37,3697,1,1
"16668",9922,2,44,3300,1,0
"16669",9923,1,26,2095,1,0
"16670",9924,1,35,2596,1,1
"16671",9924,2,47,2163,1,1
"16672",9924,3,53,2347,1,0
"16673",9925,1,26,262,1,1
"16674",9925,2,29,204,1,0
"16675",9926,1,39,1500,1,0
"16676",9927,1,31,5317,1,0
"16677",9928,1,47,4410,1,1
"16678",9928,2,59,5000,1,0
"16679",9929,1,29,12073,1,1
"16680",9929,2,32,10831,1,0
"16681",9930,1,30,2871,1,1
"16682",9930,2,38,3158,1,0
"16683",9931,1,30,2093,1,0
"16684",9932,1,34,7636,1,0
"16685",9933,1,46,9176,1,0
"16686",9934,1,32,1139,1,0
"16687",9935,1,26,167,1,0
"16688",9936,1,29,2862,1,1
"16689",9936,2,34,3000,1,0
"16690",9937,1,34,3000,1,1
"16691",9937,2,42,3083,1,1
"16692",9937,3,49,2727,1,0
"16693",9938,1,30,607,1,1
"16694",9938,2,36,519,1,0
"16695",9940,1,37,1530,1,1
"16696",9940,2,47,1670,1,1
"16697",9940,3,56,1718,1,0
"16698",9941,1,36,1744,1,1
"16699",9941,2,50,1845,1,0
"16700",9942,1,35,3064,1,0
"16701",9943,1,32,1654,1,1
"16702",9943,2,38,1824,1,1
"16703",9943,3,41,1471,1,0
"16704",9944,1,27,705,1,0
"16705",9945,1,40,5889,1,1
"16706",9945,2,63,5820,1,0
"16707",9946,1,53,8616,1,0
"16708",9947,1,27,188,1,0
"16709",9948,1,28,3345,1,1
"16710",9948,2,35,2643,1,1
"16711",9948,3,43,3100,1,0
"16712",9949,1,36,2676,1,0
"16713",9950,1,44,2052,1,0
"16714",9951,1,35,1520,1,1
"16715",9951,2,48,1306,1,1
"16716",9951,3,57,20461,1,1
"16717",9951,4,59,1279,1,0
"16718",9952,1,26,97,1,0
"16719",9953,1,33,632,1,0
"16720",9954,1,32,1789,1,0
"16721",9955,1,37,9163,1,0
"16722",9956,1,42,78016,1,1
"16723",9956,2,60,71205,1,0
"16724",9957,1,30,2621,1,1
"16725",9957,2,34,3000,1,1
"16726",9957,3,36,2645,1,1
"16727",9957,4,40,116587,1,0
"16728",9958,1,44,3594,1,0
"16729",9959,1,27,368,1,1
"16730",9959,2,28,381,1,0
"16731",9961,1,37,3366,1,1
"16732",9961,2,51,3246,1,0
"16733",9962,1,46,2651,1,0
"16734",9963,1,27,1193,1,0
"16735",9964,1,28,36093,1,1
"16736",9964,2,31,36870,1,0
"16737",9965,1,60,6037,1,0
"16738",9966,1,35,9471,1,1
"16739",9966,2,54,9398,1,0
"16740",9968,1,36,5078,1,0
"16741",9970,1,47,6340,1,1
"16742",9970,2,58,7644,1,0
"16743",9971,1,35,6640,1,1
"16744",9971,2,46,6940,1,0
"16745",9972,1,31,5816,1,0
"16746",9973,1,36,6815,1,0
"16747",9974,1,49,32562,1,1
"16748",9974,2,65,35308,1,0
"16749",9975,1,34,5321,1,1
"16750",9975,2,45,5661,1,0
"16751",9976,1,49,5000,1,0
"16752",9977,1,33,5570,1,1
"16753",9977,2,40,5125,1,0
"16754",9978,1,28,2037,1,1
"16755",9978,2,33,2171,1,0
"16756",9979,1,28,1402,1,0
"16757",9980,1,29,1167,1,0
"16758",9981,1,27,1670,1,1
"16759",9981,2,30,1697,1,0
"16760",9982,1,41,1605,1,0
"16761",9983,1,53,3937,1,0
"16762",9984,1,32,1073,1,0
"16763",9985,1,37,1757,1,0
"16764",9986,1,32,1000,1,0
"16765",9987,1,29,376,1,1
"16766",9987,2,32,379,1,0
"16767",9988,1,36,5465,1,1
"16768",9988,2,43,5000,1,1
"16769",9988,3,53,4794,1,0
"16770",9989,1,36,6115,1,0
"16771",9990,1,31,1240,1,1
"16772",9990,2,39,1234,1,0
"16773",9992,1,43,5756,1,0
"16774",9993,1,30,8910,1,0
"16775",9994,1,27,1352,1,0
"16776",9995,1,28,1798,1,1
"16777",9995,2,29,2000,1,1
"16778",9995,3,31,2000,1,0
"16779",9996,1,25,286,1,0
"16780",9997,1,34,2185,1,0
"16781",9998,1,29,554,1,0
"16782",9999,1,33,1242,1,0
"16783",10000,1,33,929,1,0
"16784",10001,1,29,779,1,0
"16785",10002,1,32,1487,1,1
"16786",10002,2,40,1483,1,1
"16787",10002,3,45,1478,1,1
"16788",10002,4,48,0,0,0
"16789",10003,1,26,648,1,0
